id,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
9775,0.0,0.0,12,2,2,1,1,1,0
9782,0.0,0.0,12,2,2,6,1,1,1
9788,0.0,0.0,11,2,2,9,2,1,0
9790,0.0,0.0,12,2,4,7,1,1,0
9791,0.0,0.0,12,1,1,2,1,1,0
9792,62.93549178,0.0,11,2,2,1,10,1,0
9793,77.25951671,0.0,11,1,1,9,3,1,1
9795,0.0,0.0,12,2,2,6,13,1,0
9799,0.0,0.0,12,3,2,1,2,1,0
9801,0.0,0.0,12,3,3,3,3,1,0
9802,0.0,0.0,11,4,1,3,8,2,0
9803,0.0,0.0,11,1,1,1,10,1,1
9806,1.625051033,0.0,11,4,2,9,10,1,0
9808,0.0,0.0,12,2,2,7,2,1,0
9809,0.0,0.0,11,2,2,1,2,1,1
9810,29.76290794,0.0,11,3,2,1,2,1,0
9811,0.0,0.0,11,2,2,2,1,1,0
9813,0.0,0.0,12,2,2,4,2,2,0
9814,0.0,0.0,12,3,2,1,2,1,0
9815,0.0,0.0,11,1,2,2,2,1,0
9816,64.25350176,0.0,12,2,2,1,10,1,1
9817,0.0,0.0,12,2,2,6,1,1,0
9818,17.02873771,0.0,12,1,1,1,2,1,0
9819,0.0,0.0,12,1,1,6,2,1,1
9821,0.0,0.0,11,2,5,1,1,1,0
9822,0.0,0.0,11,3,2,9,10,2,1
9824,0.0,0.0,12,2,2,1,2,2,1
9825,0.0,0.0,11,3,2,1,2,1,0
9826,0.0,0.0,11,3,2,7,10,1,0
9827,0.0,0.0,11,1,1,1,2,1,0
9828,0.0,0.0,11,2,2,3,1,1,0
9829,5.931332852,0.0,12,2,2,1,2,1,0
9831,5.770973155,0.0,11,2,2,1,13,1,0
9832,0.0,0.0,12,3,2,4,2,1,0
9833,0.0,0.0,12,2,2,3,2,2,0
9834,0.0,0.0,11,4,1,1,3,2,0
9835,0.0,0.0,12,2,2,1,2,1,0
9836,0.0,0.0,11,1,1,1,1,1,0
9837,8.665280918,0.0,11,2,2,1,2,1,0
9838,9.331744184,0.0,12,2,2,4,2,2,0
9839,0.0,0.0,11,4,2,1,2,1,1
9841,0.0,0.0,12,3,2,1,1,1,0
9842,0.0,0.0,12,2,2,3,1,1,0
9843,20.15710234,0.0,11,4,4,1,2,1,1
9844,0.0,0.0,11,2,2,6,2,1,1
9846,0.0,0.0,12,2,2,4,1,1,1
9847,0.0,0.0,11,3,2,6,2,2,0
9849,3.836079931,0.0,12,2,2,2,7,1,0
9850,0.0,0.0,12,2,2,6,2,1,0
9851,34.98992634,0.0,11,3,2,1,11,1,1
9852,0.0,0.0,12,1,2,3,2,2,1
9853,0.0,0.0,12,1,1,3,2,2,0
9856,0.0,0.0,12,3,2,3,2,1,0
9858,0.0,0.0,12,2,2,4,1,1,0
9859,0.0,0.0,11,2,2,1,3,1,0
9860,3.359435653,0.0,11,2,2,1,2,1,0
9861,0.0,0.0,11,2,2,2,3,1,0
9862,0.0,0.0,11,3,2,1,2,1,0
9865,0.0,0.0,12,2,2,3,10,1,0
9866,0.0,0.0,11,3,3,9,2,1,0
9867,0.0,0.0,11,2,2,6,11,1,0
9868,0.0,0.0,12,1,2,1,10,1,0
9869,0.0,0.0,11,1,1,4,1,1,0
9870,0.0,0.0,12,8,2,7,2,1,0
9873,8.960747931,0.0,11,3,2,3,2,1,1
9875,0.0,0.0,12,2,2,7,2,1,0
9877,0.0,0.0,11,2,2,1,11,1,0
9878,0.0,0.0,12,2,2,6,13,1,0
9880,28.03795985,0.0,11,3,2,1,6,1,1
9881,0.0,0.0,11,2,2,7,2,1,0
9883,71.38981221,0.0,12,2,2,4,3,1,0
9884,0.0,0.0,11,2,2,1,1,1,0
9886,0.0,0.0,11,3,2,2,3,1,0
9888,0.0,0.0,12,3,2,4,13,1,0
9889,0.0,0.0,12,3,2,3,1,1,0
9890,0.0,0.0,12,2,2,1,2,1,0
9892,0.0,0.0,12,2,4,4,2,2,0
9893,0.0,0.0,11,2,4,1,2,1,0
9894,0.0,0.0,12,2,2,3,1,1,0
9895,25.21523293,0.0,12,1,1,1,10,1,1
9897,0.0,0.0,11,2,2,3,1,1,0
9899,0.0,0.0,11,3,2,8,13,1,1
9901,0.25272174,0.0,11,2,2,7,1,1,1
9902,84.87572674,0.0,11,2,5,3,2,2,0
9903,0.0,0.0,12,2,5,1,8,1,1
9905,0.0,0.0,11,3,2,6,11,2,1
9906,0.0,0.0,11,1,2,6,2,1,0
9910,0.0,0.0,11,3,2,3,13,1,0
9911,0.0,0.0,11,2,4,1,2,2,0
9913,6.194287817,0.0,11,2,2,1,1,1,0
9915,0.0,0.0,11,1,1,1,3,1,0
9916,0.0,0.0,12,1,1,2,8,2,1
9917,0.0,0.0,11,3,2,1,10,1,0
9919,9.581162201,0.0,11,2,5,1,3,1,0
9920,0.0,0.0,12,2,2,4,1,1,0
9921,0.0,0.0,12,1,2,3,2,2,0
9923,0.0,0.0,11,1,2,1,2,2,0
9924,0.0,0.0,11,3,2,4,2,1,0
9925,16.1585582,0.0,11,3,2,1,2,1,1
9926,0.0,0.0,11,3,2,1,7,2,0
9927,0.0,0.0,11,2,2,4,13,1,0
9928,0.0,0.0,11,2,2,6,13,1,1
9930,7.983438638,0.0,11,2,2,7,2,1,1
9931,0.0,0.0,11,2,2,4,10,1,0
9932,0.0,0.0,12,2,2,8,1,1,0
9934,0.0,0.0,12,2,2,1,2,2,0
9935,0.0,0.0,12,2,2,4,2,1,1
9936,0.0,0.0,11,1,1,5,1,1,0
9937,0.0,0.0,12,3,3,1,8,2,0
9938,0.0,0.0,11,1,1,3,10,1,1
9939,9.641067457,0.0,11,3,2,3,2,1,1
9940,0.0,0.0,12,8,13,9,20,3,0
9941,0.0,0.0,11,2,2,1,2,1,0
9943,0.0,0.0,11,1,1,1,20,1,0
9944,0.0,0.0,11,3,2,6,13,1,0
9945,0.0,0.0,11,2,2,1,3,1,1
9948,0.0,0.0,11,2,7,2,1,1,0
9949,0.0,0.0,11,2,6,1,1,1,0
9951,0.0,0.0,12,2,2,2,1,1,0
9952,111.2629939,0.0,11,2,2,1,2,1,1
9953,14.1374752,0.0,11,1,1,2,3,2,1
9954,0.0,0.0,11,1,2,6,2,1,0
9955,0.0,0.0,11,2,2,9,2,2,1
9958,7.296889074,0.0,11,3,2,2,2,1,1
9959,79.48403933,0.0,12,1,1,7,10,1,0
9962,10.57361945,0.0,11,1,2,3,1,1,1
9963,1.573423226,0.0,11,2,2,3,3,1,1
9965,0.0,0.0,11,2,2,1,2,1,0
9966,43.89691103,0.0,11,2,2,1,2,2,0
9967,0.0,0.0,11,2,2,1,2,1,1
9968,0.0,0.0,11,3,2,1,3,1,0
9969,0.0,0.0,11,1,1,1,2,1,0
9971,7.231074783,0.0,11,2,2,1,2,1,0
9972,0.0,0.0,11,2,2,7,2,1,0
9973,0.0,0.0,11,2,2,1,1,1,1
9974,0.0,0.0,12,2,2,1,2,2,0
9975,0.0,0.0,12,4,2,3,2,1,1
9976,8.174728678,0.0,11,4,1,1,8,1,1
9977,0.0,0.0,12,4,1,4,8,2,0
9978,50.17693633,0.0,12,1,1,1,2,1,0
9979,30.81857956,0.0,11,2,2,3,1,1,0
9981,0.0,0.0,11,3,2,6,2,1,0
9982,5.052145956,0.0,11,2,2,1,1,1,0
9984,0.0,0.0,11,3,2,4,11,1,1
9985,0.0,0.0,11,2,2,1,2,1,0
9987,17.98756852,0.0,12,2,10,3,6,1,0
9988,103.0610827,0.0,12,8,13,9,20,3,0
9989,0.0,0.0,11,1,1,4,1,1,0
9990,0.0,0.0,12,8,13,9,20,3,0
9991,0.0,0.0,11,2,2,9,3,1,0
9992,0.0,0.0,12,2,2,3,2,1,0
9993,0.0,0.0,12,2,5,2,1,1,0
9994,0.0,0.0,11,2,10,1,1,1,0
9995,0.0,0.0,11,2,2,1,2,1,1
9997,0.0,0.0,11,2,2,1,20,1,0
9998,2.638074656,0.0,11,1,1,1,10,1,1
10000,0.0,0.0,12,3,2,3,2,1,1
10002,0.0,0.0,11,2,2,1,13,1,1
10003,0.0,0.0,12,4,1,9,2,1,0
10004,0.0,0.0,12,4,1,1,1,1,0
10005,0.0,0.0,12,2,2,2,1,1,0
10006,0.0,0.0,11,3,2,6,6,1,0
10007,0.0,0.0,12,2,2,2,2,1,0
10008,0.0,0.0,11,2,4,6,2,2,1
10009,0.0,0.0,11,2,2,6,10,1,0
10010,0.0,0.0,11,3,2,4,2,1,1
10012,0.0,0.0,11,2,2,1,3,1,0
10014,0.0,0.0,12,2,5,3,2,1,1
10016,19.37005896,0.0,12,2,5,4,1,1,1
10017,0.0,0.0,11,4,1,6,2,1,0
10018,0.0,0.0,12,3,2,1,2,1,0
10019,0.0,0.0,11,2,2,3,1,1,0
10020,0.0,0.0,11,2,2,1,10,1,0
10021,0.0,0.0,11,2,2,7,1,1,0
10022,20.79483821,0.0,12,2,2,4,2,1,0
10023,0.0,0.0,11,2,2,4,1,1,0
10024,81.334441,0.0,12,8,13,9,20,3,0
10026,12.48912129,0.0,12,1,1,4,2,1,1
10027,0.0,0.0,12,2,2,1,3,1,0
10030,0.0,0.0,11,2,2,3,2,1,0
10031,5.28608849,0.0,11,2,4,3,2,1,0
10032,8.838027292,0.0,12,2,2,3,2,1,0
10033,0.0,0.0,11,1,1,1,3,1,1
10034,11.73221807,0.0,11,2,2,3,2,1,1
10035,0.0,0.0,11,1,1,3,2,2,0
10036,0.0,0.0,11,2,2,1,1,1,0
10037,0.0,0.0,12,3,2,6,1,1,0
10040,0.0,0.0,11,1,2,9,2,2,0
10041,0.0,0.0,11,3,2,1,3,1,0
10043,0.0,0.0,12,2,2,2,3,1,0
10044,1.795451001,0.0,12,2,2,3,2,1,1
10045,0.0,0.0,12,2,10,9,1,1,0
10046,0.0,0.0,11,2,2,1,2,1,0
10047,27.77725875,0.0,12,1,1,4,1,1,0
10048,16.87878625,0.0,12,2,2,7,10,1,0
10049,0.0,0.0,11,2,2,1,2,1,0
10050,0.0,0.0,11,3,2,1,2,2,0
10052,0.0,0.0,11,2,4,1,2,1,0
10053,115.7819471,0.0,11,2,5,3,2,2,1
10054,0.0,0.0,11,2,2,4,1,1,0
10055,0.0,0.0,12,1,1,8,2,1,0
10056,0.0,0.0,12,1,1,4,2,1,0
10057,3.941736143,0.0,11,2,2,4,2,1,0
10059,0.0,0.0,11,1,1,1,15,1,0
10060,0.0,0.0,12,2,4,1,1,1,1
10061,0.0,0.0,11,2,2,1,1,1,0
10062,0.0,0.0,12,3,2,1,2,2,0
10067,72.06822266,0.0,11,1,1,8,10,1,0
10068,0.0,0.0,12,2,2,1,2,2,0
10069,0.0,0.0,12,3,2,2,1,1,1
10071,0.0,0.0,12,2,2,9,2,2,1
10072,5.667450916,0.0,11,1,2,1,2,1,0
10073,0.0,0.0,11,2,2,1,8,1,1
10074,0.0,0.0,12,2,2,1,1,1,0
10075,0.0,0.0,11,2,2,3,2,2,0
10078,0.0,0.0,12,2,2,2,2,2,1
10079,0.0,0.0,12,2,1,1,2,1,0
10080,0.0,0.0,12,2,2,3,2,1,0
10081,0.0,0.0,11,2,2,6,2,1,0
10082,1.777492546,0.0,11,3,2,1,1,1,1
10083,0.0,0.0,11,2,2,1,11,1,1
10084,0.0,0.0,12,2,2,1,2,2,0
10086,0.0,0.0,11,3,2,4,3,1,1
10087,2.442153455,0.0,11,1,2,1,2,1,0
10088,0.0,0.0,12,2,2,6,2,1,1
10089,8.788976395,0.0,11,2,2,4,2,1,1
10091,0.0,0.0,12,2,5,1,3,1,1
10092,0.0,0.0,12,2,2,3,3,1,0
10093,0.0,0.0,11,3,2,4,1,3,0
10094,0.0,0.0,12,3,2,3,1,1,0
10095,0.0,0.0,11,1,1,4,1,1,1
10096,0.0,0.0,11,2,2,1,8,1,0
10097,103.1402899,0.0,12,2,2,6,2,2,0
10098,0.0,0.0,12,1,1,3,2,1,0
10099,0.0,0.0,12,1,1,3,8,1,0
10100,0.0,0.0,12,2,2,2,2,1,0
10101,0.0,0.0,11,3,2,3,2,1,0
10102,0.0,0.0,11,3,2,1,13,1,1
10103,0.0,0.0,11,1,1,1,8,2,0
10105,86.79082569,0.0,12,2,2,1,6,1,0
10106,0.0,0.0,11,1,1,1,2,1,0
10107,0.0,0.0,11,3,3,1,3,1,1
10108,0.0,0.0,11,3,2,8,1,1,1
10109,0.0,0.0,12,2,2,7,6,1,0
10110,0.0,0.0,11,3,2,1,2,1,1
10111,0.0,0.0,11,1,1,3,2,1,1
10113,14.62413644,0.0,11,2,2,2,2,1,1
10114,0.0,0.0,12,4,1,4,8,2,0
10115,0.0,0.0,11,2,4,3,3,1,0
10117,0.0,0.0,12,1,2,1,2,1,1
10118,0.0,0.0,12,2,2,1,2,2,0
10119,18.16617631,0.0,12,2,2,7,1,1,0
10121,0.0,0.0,12,3,2,3,2,1,0
10122,13.24667166,0.0,11,3,2,4,10,1,0
10127,0.0,0.0,12,2,2,6,1,1,0
10129,0.0,0.0,12,2,2,3,1,1,0
10130,58.20233822,0.0,12,4,2,1,1,2,0
10131,46.21605051,0.0,11,3,2,3,3,1,0
10133,13.49031898,0.0,11,2,2,1,13,1,0
10134,0.548811351,0.0,11,3,2,1,11,1,1
10135,0.0,0.0,11,2,2,3,2,1,0
10136,0.0,0.0,11,1,5,9,2,2,0
10137,22.42576795,0.0,11,2,2,1,2,1,0
10138,0.0,0.0,12,1,8,1,6,2,0
10139,30.60955642,0.0,11,1,2,1,2,1,0
10140,0.0,0.0,11,2,2,1,2,1,1
10141,0.0,0.0,11,3,2,8,13,3,0
10142,0.0,0.0,11,3,2,1,2,1,0
10143,0.0,0.0,11,2,10,1,3,1,0
10144,0.0,0.0,12,2,2,7,8,1,1
10147,0.0,0.0,12,2,2,6,11,2,0
10148,0.0,0.0,12,1,1,1,2,2,1
10150,0.0,0.0,11,4,2,1,3,1,0
10151,0.0,0.0,12,2,2,7,1,1,0
10153,0.0,0.0,11,2,2,2,1,1,0
10154,0.0,0.0,11,2,2,3,10,1,0
10155,0.0,0.0,11,2,2,1,6,2,1
10156,0.0,0.0,12,3,3,1,3,1,0
10157,9.0847678,0.0,11,3,2,4,11,1,1
10160,0.0,0.0,12,2,2,1,6,1,1
10161,0.0,0.0,11,3,2,1,2,1,1
10162,0.0,0.0,12,2,2,1,3,1,0
10164,5.793026792,0.0,11,1,1,3,2,1,0
10165,0.0,0.0,11,2,4,1,3,1,0
10166,0.0,0.0,12,1,1,2,3,1,0
10167,0.0,0.0,11,1,1,1,3,1,1
10169,0.0,0.0,11,3,2,9,2,1,1
10170,0.0,0.0,11,2,2,1,2,1,0
10171,0.0,0.0,11,1,2,1,11,1,1
10174,0.0,0.0,12,2,2,5,10,1,0
10175,0.0,0.0,11,2,2,7,1,1,0
10177,61.58171224,0.0,11,2,4,1,7,2,0
10178,0.0,0.0,11,2,2,7,1,1,0
10179,0.0,0.0,11,3,2,1,13,1,1
10182,0.0,0.0,11,1,1,1,2,1,1
10183,0.0,0.0,11,4,2,1,8,2,1
10184,0.0,0.0,11,2,2,1,1,1,0
10185,0.0,0.0,11,3,2,1,8,2,1
10186,27.97341787,0.0,11,1,1,3,2,2,0
10187,0.0,0.0,11,3,2,1,13,1,1
10188,0.0,0.0,12,1,1,8,8,2,1
10189,0.0,0.0,12,2,2,6,2,2,0
10190,0.0,0.0,11,1,8,2,11,1,0
10191,67.02771302,0.0,12,1,1,4,2,2,0
10192,0.0,0.0,11,1,1,1,1,1,0
10193,15.39534668,0.0,12,2,2,3,2,1,0
10194,0.0,0.0,11,2,5,1,11,1,0
10195,11.65798375,0.0,11,2,2,1,1,1,0
10197,10.82357287,0.0,11,2,2,7,2,1,0
10198,44.69642794,0.0,11,2,2,1,2,1,0
10200,0.0,0.0,11,1,1,1,8,2,0
10202,0.0,0.0,11,1,1,1,2,1,0
10203,0.0,0.0,12,3,2,2,2,2,0
10204,0.0,0.0,11,1,1,1,2,2,0
10205,8.969447973,0.0,11,2,2,3,1,1,0
10206,0.0,0.0,12,2,2,1,2,2,0
10207,0.0,0.0,11,3,2,4,2,1,1
10209,0.0,0.0,11,2,2,1,1,1,0
10210,0.0,0.0,11,4,1,4,2,1,0
10211,0.0,0.0,11,3,2,1,3,1,0
10213,0.0,0.0,11,4,2,3,2,1,1
10214,0.0,0.0,11,2,2,1,13,1,0
10216,0.0,0.0,11,3,2,1,2,1,1
10217,0.0,0.0,11,1,1,1,3,1,0
10219,0.0,0.0,12,2,2,1,1,1,0
10221,9.581561053,0.0,11,3,2,3,1,1,0
10222,0.0,0.0,11,1,1,1,1,1,0
10224,0.0,0.0,12,2,10,4,1,1,0
10226,0.0,0.0,12,2,10,4,2,2,0
10227,0.0,0.0,11,1,1,1,2,1,0
10228,1.842913617,0.0,11,2,4,4,2,1,1
10229,0.0,0.0,11,2,2,1,1,1,0
10230,0.0,0.0,11,2,4,3,2,2,0
10231,0.0,0.0,11,2,4,3,1,1,0
10232,0.0,0.0,11,3,2,1,10,1,1
10233,0.0,0.0,12,2,4,9,2,1,0
10234,0.0,0.0,11,3,2,2,13,1,0
10235,0.0,0.0,11,1,1,3,2,1,0
10236,0.0,0.0,11,2,2,1,1,1,0
10237,0.0,0.0,11,1,1,3,3,1,0
10239,0.0,0.0,11,1,1,1,3,1,0
10241,23.00194502,0.0,12,2,5,1,2,2,1
10242,0.0,0.0,11,2,2,1,3,1,0
10243,0.0,0.0,11,2,2,3,3,1,1
10244,0.245152903,0.0,11,2,4,4,2,1,1
10245,13.68108942,0.0,12,3,2,3,2,1,0
10249,0.0,0.0,12,2,2,1,2,1,1
10251,1.560184165,0.0,11,1,1,3,10,1,0
10252,0.0,0.0,11,2,2,3,11,2,0
10253,0.0,0.0,11,1,8,4,11,1,1
10255,0.0,0.0,12,1,2,9,3,1,1
10256,0.0,0.0,11,2,2,9,13,1,0
10257,0.0,0.0,12,2,2,1,1,1,0
10258,31.38886179,0.0,12,1,2,1,2,3,1
10259,0.0,0.0,11,2,2,5,2,2,0
10260,0.0,0.0,12,2,2,6,10,1,0
10261,0.0,0.0,11,2,2,7,8,2,0
10263,0.0,0.0,11,1,2,1,2,1,0
10264,0.0,0.0,11,1,1,8,2,2,0
10268,18.85086521,0.0,12,1,1,1,8,2,0
10270,0.0,0.0,12,2,2,5,1,1,0
10271,0.0,0.0,11,2,2,1,10,1,0
10273,0.0,0.0,11,2,2,4,8,1,0
10275,0.0,0.0,12,1,1,4,3,1,1
10280,3.187495058,0.0,11,3,2,5,8,1,0
10283,0.0,0.0,12,2,4,7,1,1,0
10284,24.80248887,0.0,11,2,2,1,1,1,0
10286,0.0,0.0,12,2,2,3,10,1,0
10287,0.0,0.0,11,2,2,1,2,1,0
10288,43.71856886,0.0,11,1,1,1,2,1,0
10289,0.0,0.0,12,2,2,4,1,1,0
10291,0.0,0.0,12,2,2,4,10,1,0
10293,0.0,0.0,12,2,2,1,2,2,0
10294,1.114150182,0.0,11,2,2,3,2,1,0
10295,0.0,0.0,11,2,2,3,1,1,0
10297,0.0,0.0,11,2,2,3,2,2,0
10298,105.260972,0.0,12,1,1,3,10,1,0
10299,0.0,0.0,12,3,2,1,2,1,0
10300,12.36126667,0.0,12,3,2,6,2,1,1
10301,0.0,0.0,11,1,1,1,2,1,0
10302,0.0,0.0,12,2,2,1,8,1,0
10303,27.75787044,0.0,11,2,4,3,1,1,0
10304,0.0,0.0,11,2,2,1,3,1,0
10309,0.0,0.0,12,8,2,1,2,2,1
10310,0.0,0.0,11,1,1,4,8,1,0
10311,0.0,0.0,11,2,2,3,2,2,1
10312,0.0,0.0,12,1,1,3,2,1,0
10313,5.751219035,0.0,11,2,2,1,2,1,0
10314,0.0,0.0,11,4,1,4,1,1,0
10315,0.0,0.0,12,2,2,3,2,2,1
10317,0.0,0.0,11,3,2,6,10,1,1
10318,2.54795624,0.0,11,2,2,3,2,1,1
10320,0.0,0.0,11,1,1,5,10,1,1
10321,0.0,0.0,11,3,2,1,10,1,0
10322,0.0,0.0,12,2,2,6,3,1,0
10324,0.0,0.0,12,1,1,6,2,1,0
10325,0.0,0.0,12,2,2,9,3,2,0
10326,0.0,0.0,12,1,8,3,11,2,0
10327,12.58179402,0.0,11,3,2,9,2,1,1
10329,0.0,0.0,11,1,1,1,3,1,0
10330,0.0,0.0,12,2,2,4,2,2,0
10333,0.0,0.0,11,2,2,1,2,2,1
10334,0.0,0.0,11,2,2,7,2,1,0
10335,0.0,0.0,12,2,2,1,3,1,0
10337,0.0,0.0,11,3,2,1,3,1,0
10338,17.22281788,0.0,11,2,2,1,2,2,0
10340,0.0,0.0,11,1,2,3,2,1,0
10341,0.0,0.0,12,1,1,4,1,1,1
10342,0.0,0.0,11,2,2,1,2,2,1
10343,0.0,0.0,11,1,2,1,1,1,1
10345,0.0,0.0,11,2,6,1,2,2,0
10347,0.0,0.0,11,2,2,1,1,1,1
10348,0.0,0.0,11,2,2,6,2,2,0
10349,34.97250838,0.0,11,1,1,1,2,2,0
10350,13.38149414,0.0,11,4,2,9,2,1,1
10351,48.45370723,0.0,12,2,2,5,2,1,0
10354,20.88414313,0.0,12,2,2,3,2,1,0
10355,0.0,0.0,11,3,2,9,20,1,0
10356,0.0,0.0,12,2,6,7,20,1,0
10357,0.0,0.0,11,2,2,1,10,1,0
10358,0.0,0.0,11,1,1,8,15,1,0
10359,0.0,0.0,12,1,1,2,2,1,0
10360,5.552517289,0.0,11,3,2,3,10,1,0
10361,0.0,0.0,12,1,2,1,2,2,1
10362,3.464444066,0.0,11,2,2,1,2,1,0
10363,0.305312057,0.0,12,2,2,1,2,1,0
10364,33.69233226,0.0,11,1,1,1,2,1,0
10365,5.523782302,0.0,12,2,6,1,2,1,0
10366,0.0,0.0,12,3,3,2,8,1,0
10367,1.257438906,0.0,11,2,2,1,2,1,0
10372,0.0,0.0,11,2,2,1,2,1,0
10373,0.0,0.0,11,4,2,1,3,1,0
10374,0.0,0.0,11,3,2,1,10,1,0
10376,0.0,0.0,11,2,2,1,3,1,0
10378,0.0,0.0,12,2,2,1,2,1,0
10379,0.0,0.0,11,2,2,4,13,1,0
10380,0.0,0.0,11,1,8,1,11,1,1
10381,43.77424082,0.0,11,2,2,1,2,1,0
10382,0.0,0.0,11,4,2,6,8,2,0
10383,1.18073661,0.0,11,1,1,3,3,1,0
10384,0.0,0.0,12,2,2,1,2,1,0
10385,77.801588,0.0,12,2,2,1,2,2,0
10387,60.42298474,0.0,11,2,2,1,2,1,0
10388,0.0,0.0,12,1,1,8,10,1,0
10389,0.0,0.0,11,2,4,9,20,1,0
10390,0.0,0.0,12,8,13,9,20,3,0
10391,0.0,0.0,11,2,4,1,3,1,0
10393,0.0,0.0,11,3,2,2,11,1,1
10394,0.0,0.0,11,3,2,1,1,1,1
10395,0.0,0.0,11,3,2,1,8,1,1
10398,0.0,0.0,11,4,1,2,3,1,0
10400,0.0,0.0,11,3,2,3,10,1,0
10401,5.907475939,0.0,11,1,1,4,2,1,0
10402,0.0,0.0,12,2,2,9,1,1,1
10403,0.0,0.0,12,2,2,1,1,1,0
10405,32.59864309,0.0,12,2,2,2,2,1,0
10406,0.0,0.0,11,2,2,1,2,1,0
10407,2.76959892,0.0,11,2,2,3,2,1,0
10408,0.0,0.0,11,3,2,3,3,1,0
10411,0.0,0.0,11,2,2,5,1,1,0
10412,25.76598645,0.0,11,3,2,1,10,1,1
10413,0.0,0.0,12,6,5,1,1,1,0
10415,0.0,0.0,11,1,1,3,7,1,0
10416,0.0,0.0,11,2,2,2,2,1,0
10418,0.0,0.0,11,2,2,3,6,1,0
10419,0.0,0.0,11,1,1,1,8,1,1
10420,59.42458922,0.0,11,3,2,1,8,1,0
10423,0.0,0.0,11,2,2,4,10,1,0
10424,21.47448516,0.0,11,4,2,3,10,1,0
10425,0.0,0.0,12,2,2,6,1,1,0
10427,8.44235219,0.0,11,2,2,1,1,1,0
10429,0.0,0.0,12,2,4,4,1,1,0
10432,35.60912359,0.0,11,2,2,3,11,1,0
10433,0.0,0.0,12,1,1,1,8,2,0
10434,0.0,0.0,11,1,1,3,10,1,1
10435,77.66478213,0.0,11,3,2,1,13,1,0
10437,0.0,0.0,12,4,2,1,2,1,1
10438,16.81772593,0.0,11,2,2,3,2,1,0
10442,55.46963196,0.0,11,3,2,3,8,1,0
10443,0.0,0.0,12,2,2,5,2,1,0
10444,0.0,0.0,12,2,2,1,13,1,0
10445,0.0,0.0,12,8,13,9,20,3,0
10446,0.0,0.0,11,2,4,3,2,1,0
10448,0.0,0.0,12,4,1,1,8,2,0
10451,56.72227169,0.0,11,2,2,1,2,1,0
10452,0.0,0.0,11,2,2,3,1,1,1
10453,55.31956658,0.0,11,2,2,1,8,1,0
10454,0.0,0.0,11,1,2,3,2,1,0
10455,0.0,0.0,12,1,2,1,2,1,0
10456,0.0,0.0,12,2,4,1,2,1,0
10457,0.0,0.0,12,2,4,6,1,1,0
10459,0.0,0.0,12,3,2,9,1,1,0
10460,0.0,0.0,11,1,1,4,2,1,0
10462,0.0,0.0,11,2,2,1,1,1,0
10465,0.0,0.0,12,2,2,1,2,2,0
10466,34.60160214,0.0,11,3,2,6,2,1,1
10468,0.0,0.0,12,3,2,3,1,1,0
10476,0.0,0.0,11,1,8,3,1,1,0
10477,0.0,0.0,11,2,1,1,2,1,0
10480,0.0,0.0,11,1,1,1,1,1,0
10481,0.0,0.0,11,2,2,1,2,1,0
10482,0.0,0.0,12,2,2,3,2,1,0
10483,0.0,0.0,11,2,2,6,11,1,0
10485,0.0,0.0,12,1,1,2,2,1,0
10486,0.0,0.0,12,2,2,3,8,1,0
10487,0.0,0.0,11,2,2,9,2,1,0
10490,0.0,0.0,11,2,2,1,8,2,0
10495,18.26940096,0.0,11,3,2,9,2,2,1
10496,0.0,0.0,11,2,2,3,2,1,0
10497,0.0,0.0,12,4,2,1,2,2,0
10499,0.0,0.0,11,2,2,1,2,1,0
10502,0.0,0.0,12,2,2,5,2,2,1
10503,0.0,0.0,11,3,2,1,13,1,0
10505,0.0,0.0,12,2,2,3,1,1,0
10506,0.0,0.0,11,1,1,3,15,1,0
10507,0.0,0.0,12,2,2,3,2,2,0
10508,0.0,0.0,11,3,2,3,2,1,0
10510,0.0,0.0,11,3,2,3,1,1,0
10511,0.0,0.0,12,2,2,1,2,1,0
10512,0.0,0.0,11,2,2,5,3,1,1
10514,59.51850423,0.0,12,2,2,1,2,2,0
10516,0.0,0.0,11,3,2,3,2,1,0
10517,0.0,0.0,12,1,1,1,8,1,1
10518,0.0,0.0,12,4,2,1,2,2,0
10519,68.84905671,0.0,12,2,5,9,1,1,0
10520,0.0,0.0,11,1,1,3,8,1,0
10521,0.0,0.0,12,3,2,2,6,1,0
10522,14.78422174,0.0,11,3,2,1,13,1,0
10523,0.0,0.0,11,3,2,3,3,1,0
10524,0.0,0.0,11,2,2,7,2,1,1
10525,25.03946022,0.0,11,2,5,1,3,2,0
10526,0.0,0.0,12,2,2,3,2,1,0
10528,0.0,0.0,11,2,2,3,10,1,0
10529,0.0,0.0,11,2,2,1,2,1,0
10530,41.67776195,0.0,12,3,3,1,2,1,1
10533,60.73155753,0.0,11,1,1,1,10,1,1
10535,0.0,0.0,12,1,1,3,3,1,0
10536,0.0,0.0,11,1,1,9,2,1,0
10538,0.335232374,0.0,12,2,2,4,10,1,1
10539,0.0,0.0,11,2,2,3,2,1,0
10540,52.38420388,0.0,11,2,2,1,1,1,0
10541,0.0,0.0,11,2,4,3,2,2,0
10543,0.0,0.0,11,1,1,9,2,1,1
10544,0.0,0.0,11,2,2,4,2,2,0
10545,6.190582078,0.0,12,2,2,3,10,1,0
10546,0.0,0.0,11,4,2,1,10,1,0
10547,54.16451768,0.0,11,2,2,7,2,1,0
