id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Revenue
6567,3,132.92,4,212.8,36,1335.773333,0.014285714,0.034484127,0
6568,14,260.7361111,3,186.5,51,2921.902778,0.013661202,0.02989071,1
6569,0,0.0,0,0.0,18,535.3995238,0.0,0.02962963,0
6570,0,0.0,0,0.0,18,650.1333333,0.05,0.07962963,0
6571,9,162.625,0,0.0,37,841.3583333,0.000724638,0.0125,0
6572,3,72.6,0,0.0,17,544.1,0.0,0.002,0
6573,3,92.6,0,0.0,9,626.6,0.0,0.024242424,0
6574,0,0.0,0,0.0,86,5332.547778,0.013882353,0.0654082,0
6575,2,4.0,0,0.0,2,44.4,0.0,0.05,0
6576,5,43.0,0,0.0,36,725.3333333,0.005714286,0.017142857,0
6577,0,0.0,0,0.0,5,0.0,0.2,0.2,0
6578,0,0.0,0,0.0,23,297.3,0.013636364,0.037207792,1
6579,4,81.6,0,0.0,45,1096.42,0.041945289,0.072659574,0
6580,0,0.0,2,39.4,6,169.9666667,0.0,0.00625,0
6581,0,0.0,0,0.0,42,2084.479524,0.004761905,0.014920635,0
6582,2,287.5,2,12.5,9,979.0,0.01025641,0.041025641,0
6583,6,189.8,0,0.0,9,208.8333333,0.0,0.015384615,1
6584,8,129.9,0,0.0,70,1438.71,0.011351351,0.033766459,0
6585,3,50.06666667,0,0.0,159,2184.484938,0.001851852,0.005588342,0
6586,0,0.0,0,0.0,28,803.5833333,0.007142857,0.033333333,0
6587,1,3.0,0,0.0,9,133.3666667,0.054545455,0.042424242,1
6588,3,35.2,0,0.0,44,1535.666667,0.012765957,0.014184397,0
6589,5,31.7,3,239.2,3,78.5,0.0,0.008333333,0
6590,6,159.7,1,72.6,44,531.72,0.0,0.003921569,0
6591,5,246.6,0,0.0,46,1805.146667,0.012244898,0.02122449,0
6592,2,227.6,0,0.0,115,5284.816825,0.0,0.002849003,0
6593,9,215.5,1,12.0,12,245.6,0.0,0.0125,0
6594,0,0.0,0,0.0,24,950.0166667,0.009090909,0.027056277,0
6595,1,28.2,1,37.3,7,70.46666667,0.058333333,0.086904762,0
6596,8,173.4115512,0,0.0,162,5721.800123,0.001142857,0.009090249,0
6597,1,0.0,0,0.0,9,336.8833333,0.0,0.04,1
6598,8,217.4,2,67.4,24,428.3,0.0,0.007142857,0
6599,2,22.2,0,0.0,10,163.9,0.0,0.018181818,0
6600,0,0.0,0,0.0,4,44.4,0.0,0.05,0
6601,18,608.14,6,733.8,168,4948.398759,0.006631763,0.013527508,0
6602,3,444.7,0,0.0,59,3296.55,0.006666667,0.0265,0
6603,8,376.3333333,3,69.4,161,7263.957157,0.003592814,0.007729114,0
6604,1,81.6,0,0.0,10,107.2,0.018181818,0.027272727,0
6605,2,31.1,3,31.2,18,792.7333333,0.013043478,0.048115942,0
6606,0,0.0,0,0.0,28,1555.601212,0.0,0.009511278,0
6607,9,294.6587879,2,97.64,107,3173.210417,0.003138528,0.00912201,0
6608,2,23.2,0,0.0,11,119.2,0.0,0.015384615,0
6609,0,0.0,0,0.0,26,2021.4,0.007692308,0.030769231,0
6610,3,47.2,0,0.0,2,12.0,0.0,0.04,0
6611,0,0.0,0,0.0,8,65.4,0.05,0.15,0
6612,0,0.0,0,0.0,31,493.58,0.0,0.006451613,0
6613,16,314.505,0,0.0,37,1048.663333,0.0,0.008695652,1
6614,0,0.0,0,0.0,55,1023.506667,0.0,0.009090909,1
6615,0,0.0,0,0.0,5,44.8,0.0,0.033333333,1
6616,0,0.0,2,17.2,93,5496.25,0.003191489,0.014078014,1
6617,0,0.0,0,0.0,20,526.8,0.0,0.010526316,1
6618,2,140.1666667,4,244.3,14,307.4435055,0.044444444,0.067397661,0
6619,10,515.6133333,3,85.14,50,1558.62,0.003636364,0.011878788,1
6620,0,0.0,0,0.0,30,469.1,0.0,0.015,0
6621,2,20.2,0,0.0,16,357.4,0.0,0.011111111,0
6622,1,19.2,0,0.0,42,2197.0,0.0,0.013636364,0
6623,1,47.4,0,0.0,6,146.4,0.022222222,0.062962963,0
6624,0,0.0,0,0.0,15,150.4,0.0,0.013333333,0
6625,7,168.7,0,0.0,34,1062.704762,0.005405405,0.013719827,0
6626,0,0.0,0,0.0,16,566.4866667,0.0,0.039365079,1
6627,5,178.92,1,6.0,33,1017.576667,0.013157895,0.011842105,0
6628,0,0.0,0,0.0,16,690.3133333,0.028571429,0.057142857,0
6629,2,26.2,0,0.0,4,487.6,0.0,0.025,0
6630,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6631,7,46.3,0,0.0,2,9.0,0.0,0.025,0
6632,0,0.0,0,0.0,3,24.0,0.0,0.066666667,0
6633,5,209.2,0,0.0,18,447.1666667,0.008695652,0.041304348,0
6634,0,0.0,0,0.0,22,1190.941667,0.0,0.003174603,0
6635,2,55.4,2,96.8,26,600.5733333,0.013793103,0.022413793,0
6636,0,0.0,0,0.0,3,34.2,0.066666667,0.1,0
6637,0,0.0,0,0.0,28,527.8333333,0.02962963,0.048148148,0
6638,7,103.6,0,0.0,72,1933.559259,0.005333333,0.026377261,0
6639,2,182.4,0,0.0,27,1165.944762,0.0,0.007407407,0
6640,15,190.55,2,6.0,21,280.65,0.031313131,0.043198653,0
6641,5,161.1076923,5,108.3,44,2982.063248,0.016352201,0.037389344,1
6642,2,33.2,0,0.0,1,7.0,0.0,0.0,0
6643,0,0.0,0,0.0,9,152.0,0.111111111,0.155555556,0
6644,8,308.5859649,0,0.0,67,1784.755219,0.000352113,0.001928521,0
6645,4,1660.3,0,0.0,2,45.7,0.0,0.016666667,1
6646,2,36.2,0,0.0,22,1805.083333,0.0,0.008695652,1
6647,13,913.5222222,3,141.88,29,1293.652222,0.002631579,0.020570175,0
6648,0,0.0,0,0.0,20,616.5,0.0,0.01,0
6649,6,180.0666667,0,0.0,3,111.8,0.0,0.007142857,0
6650,1,20.2,0,0.0,77,3107.173333,0.002597403,0.017041847,1
6651,0,0.0,0,0.0,15,478.26,0.0,0.015384615,0
6652,0,0.0,0,0.0,15,598.6,0.0,0.033333333,0
6653,0,0.0,0,0.0,41,747.9077778,0.027526132,0.048583043,0
6654,5,74.4,0,0.0,140,2810.797158,0.001909722,0.016226074,0
6655,0,0.0,0,0.0,29,453.9,0.101149425,0.128275862,0
6656,3,94.6,0,0.0,1,4.0,0.0,0.05,0
6657,0,0.0,1,105.1333333,17,526.3761905,0.052941176,0.045751634,0
6658,2,73.95833333,0,0.0,17,864.9983333,0.025,0.0375,1
6659,0,0.0,0,0.0,2,252.8,0.0,0.1,0
6660,0,0.0,0,0.0,15,269.4,0.053333333,0.064444444,0
6661,9,177.2,0,0.0,34,817.4333333,0.0,0.011111111,0
6662,0,0.0,0,0.0,40,589.5,0.018333333,0.034416667,0
6663,4,94.86666667,0,0.0,22,812.1357143,0.008333333,0.042708333,1
6664,2,33.4,0,0.0,35,1795.925,0.0,0.01,0
6665,2,143.8,2,94.8,23,890.1952381,0.0,0.004166667,0
6666,7,327.2357143,4,260.0,42,443.4990476,0.0,0.022666667,1
6667,2,16.2,0,0.0,4,60.6,0.025,0.075,1
6668,0,0.0,0,0.0,13,748.2333333,0.0,0.0,0
6669,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6670,5,57.4,0,0.0,21,423.5,0.0,0.008695652,0
6671,7,186.6666667,7,790.0066667,57,1720.444748,0.000980392,0.007866316,0
6672,3,54.8,1,28.2,24,203.0677778,0.0,0.008,1
6673,1,27.2,0,0.0,9,396.0,0.0,0.02,0
6674,19,341.8166667,1,51.4,429,9661.585763,0.00304414,0.012547206,0
6675,4,80.6,0,0.0,39,639.4933333,0.0,0.005,0
6676,0,0.0,1,0.0,65,934.8704274,0.008080808,0.036336088,0
6677,0,0.0,0,0.0,54,3371.05,0.003773585,0.022012579,0
6678,3,240.8,1,4.0,13,279.8333333,0.0,0.00625,0
6679,1,0.0,0,0.0,3,58.6,0.0,0.05,1
6680,3,16.0,0,0.0,63,3908.754762,0.0,0.001587302,0
6681,0,0.0,1,105.8,44,868.1636364,0.0,0.036803966,0
6682,1,52.4,0,0.0,16,176.1,0.0,0.011764706,0
6683,1,8.0,0,0.0,22,699.2671429,0.028571429,0.037698413,1
6684,20,199.4562728,7,299.0333333,686,23342.08205,0.009853301,0.022771363,0
6685,3,666.2,5,173.54,27,1581.48831,0.0,0.010419753,0
6686,3,5.0,0,0.0,16,246.3933333,0.044444444,0.075925926,0
6687,6,446.3833333,0,0.0,28,789.1266667,0.01,0.012860238,0
6688,3,106.6,0,0.0,11,203.98,0.0,0.004444444,0
6689,12,221.7279167,4,144.2,136,5944.387373,0.011252599,0.031851593,0
6690,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6691,18,167.0,0,0.0,37,1113.898538,0.016666667,0.030296143,0
6692,1,5.0,0,0.0,6,119.6,0.0,0.014285714,1
6693,10,141.6333333,0,0.0,13,386.3,0.0,0.023529412,0
6694,2,35.3,0,0.0,2,20.1,0.0,0.0,1
6695,1,26.2,0,0.0,92,2451.346667,0.007692308,0.021318681,0
6696,2,46.4,0,0.0,8,349.0,0.02,0.08,0
6697,0,0.0,1,13.1,62,1918.966667,0.01031746,0.022246642,0
6698,0,0.0,2,11.4,43,763.6614286,0.004545455,0.021212121,0
6699,2,137.0,0,0.0,6,185.4,0.0,0.028571429,1
6700,0,0.0,0,0.0,1,0.0,0.2,0.2,1
6701,0,0.0,0,0.0,14,317.0666667,0.035714286,0.05,0
6702,0,0.0,0,0.0,4,72.4,0.1,0.125,0
6703,3,103.6,0,0.0,39,1003.38,0.068292683,0.08699187,0
6704,0,0.0,0,0.0,4,90.8,0.0,0.025,0
6705,0,0.0,0,0.0,91,4157.633333,0.01,0.028013468,0
6706,6,141.0,0,0.0,47,830.3411669,0.004421769,0.028456454,0
6707,4,391.3,0,0.0,24,1015.3,0.0,0.004166667,1
6708,6,73.3,1,0.0,120,2872.719031,0.000226757,0.011948854,0
6709,4,40.2,1,16.13333333,9,229.8833333,0.0,0.014285714,0
6710,2,178.3,2,148.1,39,2237.775,0.004761905,0.012857143,0
6711,4,176.9133333,1,40.8,72,1548.194444,0.0,0.007887882,1
6712,3,26.7,2,49.4,16,703.3,0.0,0.01,0
6713,12,178.65,0,0.0,77,999.0133333,0.013636364,0.026893939,0
6714,4,72.2952381,1,103.8,27,1211.066667,0.022580645,0.064516129,0
6715,6,130.0,2,14.2,30,2472.24,0.03537037,0.05723545,0
6716,0,0.0,0,0.0,71,1057.2,0.122222222,0.129580026,0
6717,0,0.0,0,0.0,7,1721.666667,0.038095238,0.038571429,0
6718,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6719,7,351.0833333,1,131.0,53,3271.030448,0.0,0.005527012,0
6720,0,0.0,0,0.0,17,601.0333333,0.062745098,0.092156863,1
6721,0,0.0,0,0.0,25,1017.966667,0.008333333,0.017361111,0
6722,3,113.8,0,0.0,15,336.1383333,0.0,0.011764706,0
6723,0,0.0,0,0.0,39,1858.566667,0.0,0.002564103,0
6724,7,143.28,0,0.0,27,787.2433333,0.005882353,0.044117647,0
6725,5,141.14,0,0.0,12,305.24,0.0,0.013333333,0
6726,7,135.2833333,3,92.33333333,31,892.7244444,0.0,0.003468013,0
6727,10,519.0,0,0.0,89,2577.960349,0.012852234,0.03729051,0
6728,0,0.0,2,594.1333333,39,922.4006061,0.0,0.001709402,1
6729,2,76.6,0,0.0,38,3872.716667,0.0,0.002702703,0
6730,2,49.4,2,7.0,4,53.2,0.028571429,0.042857143,0
6731,0,0.0,0,0.0,14,260.8666667,0.0,0.028571429,0
6732,1,29.53333333,0,0.0,22,814.7093939,0.004,0.021333333,0
6733,2,35.2,2,98.8,84,8365.602222,0.008914729,0.037209302,0
6734,4,40.2,1,0.0,12,2339.207143,0.011111111,0.036944444,0
6735,0,0.0,0,0.0,28,2102.75,0.058928571,0.078333333,0
6736,1,24.2,0,0.0,18,1014.2,0.0,0.02,1
6737,1,216.6,0,0.0,34,1463.8,0.006060606,0.007575758,0
6738,0,0.0,0,0.0,53,1121.433333,0.007843137,0.019607843,1
6739,4,98.6,0,0.0,10,63.6,0.090909091,0.090909091,0
6740,3,79.4,0,0.0,11,394.0,0.0,0.005555556,0
6741,9,122.5171429,0,0.0,167,3890.865924,0.002339181,0.009653998,0
6742,4,107.8,3,1236.2,27,1483.457143,0.022222222,0.036111111,0
6743,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6744,5,69.8,0,0.0,87,1764.180047,0.007007576,0.032261103,0
6745,0,0.0,5,194.4,8,197.9,0.036363636,0.054545455,1
6746,0,0.0,0,0.0,20,676.6,0.008421053,0.026315789,0
6747,0,0.0,0,0.0,18,860.5603175,0.0,0.009705882,0
6748,6,202.1,0,0.0,47,3633.953333,0.00130719,0.017287582,0
6749,5,85.16666667,4,365.9666667,31,538.72,0.014035088,0.029699248,0
6750,2,27.2,0,0.0,47,1299.833333,0.008333333,0.032638889,0
6751,1,92.6,0,0.0,30,1126.392821,0.0,0.006666667,1
6752,4,136.5,0,0.0,130,3507.365152,0.022807018,0.042471564,0
6753,3,55.05,0,0.0,18,4916.583333,0.013636364,0.018636364,1
6754,1,16.2,1,8.1,17,1180.366667,0.010526316,0.052631579,0
6755,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6756,4,21.1,2,341.6,92,2668.712121,0.018556202,0.047858483,0
6757,12,430.1570175,14,622.4,85,3684.855282,0.000934579,0.009959744,0
6758,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6759,1,71.6,0,0.0,28,559.8666667,0.003448276,0.013793103,0
6760,5,53.3,0,0.0,4,102.2,0.0,0.025,1
6761,1,7.0,0,0.0,11,98.1,0.035555556,0.058412698,0
6762,1,175.48,0,0.0,98,12449.9,0.002291667,0.031102504,0
6763,4,96.4,2,53.4,9,338.34,0.0,0.013333333,0
6764,8,287.7,0,0.0,20,531.56,0.0,0.012121212,0
6765,12,150.1333333,0,0.0,17,231.0,0.016,0.039333333,0
6766,2,70.6,0,0.0,23,2244.416667,0.0,0.009090909,0
6767,3,42.2,0,0.0,18,721.8,0.01,0.02,1
6768,0,0.0,0,0.0,9,372.6,0.0,0.022222222,1
6769,2,83.4,2,385.8,41,1194.988132,0.0,0.018043478,0
6770,13,140.55,1,24.7,149,8147.111565,0.011111111,0.050691712,0
6771,9,449.8166667,0,0.0,17,200.95,0.0,0.024603175,0
6772,7,123.4333333,0,0.0,7,132.8833333,0.0,0.006060606,0
6773,3,67.4,0,0.0,4,51.3,0.0,0.028571429,0
6774,0,0.0,0,0.0,32,707.7,0.025,0.084375,0
6775,1,78.6,0,0.0,5,744.8,0.0,0.0,0
6776,6,52.7,0,0.0,88,1568.533333,0.0,0.005128205,0
6777,7,76.15,0,0.0,67,1553.696667,0.008571429,0.019047619,0
6778,10,81.36666667,0,0.0,7,35.16666667,0.0,0.006060606,0
6779,3,61.65,7,380.9571429,102,3025.290325,0.014102564,0.019800052,0
6780,8,187.7,0,0.0,21,881.35,0.0,0.008641975,0
6781,10,579.1333333,0,0.0,22,539.8357143,0.0,0.004761905,0
6782,1,146.0,0,0.0,7,221.4,0.025,0.0225,0
6783,0,0.0,0,0.0,5,280.2,0.0,0.033333333,1
6784,0,0.0,0,0.0,8,32.2,0.125,0.15,0
6785,4,20.06666667,1,189.4,10,297.1666667,0.0,0.028571429,0
6786,5,79.7,0,0.0,27,1051.55,0.00862069,0.016896552,0
6787,8,161.6685714,0,0.0,518,11976.72135,3.83e-05,0.003837261,0
6788,3,267.5,0,0.0,4,8.0,0.085714286,0.085714286,0
6789,3,285.2,0,0.0,23,619.48,0.007692308,0.034615385,0
6790,1,28.2,0,0.0,18,536.0857143,0.0,0.011111111,1
6791,13,246.5333333,0,0.0,26,892.0,0.0,0.01127451,0
6792,5,113.7,0,0.0,6,181.2666667,0.018181818,0.018181818,0
6793,10,215.244507,2,245.1714286,101,3558.576942,0.008636364,0.012040588,1
6794,2,29.86666667,2,99.6,13,534.4833333,0.0,0.004166667,0
6795,0,0.0,0,0.0,2,0.0,0.2,0.2,0
6796,0,0.0,0,0.0,55,872.5916667,0.0,0.001212121,0
6797,4,53.4,2,113.8,256,13453.25103,0.0,0.003240964,0
6798,2,128.8,2,49.3,13,700.55,0.0,0.005882353,0
6799,3,213.0,0,0.0,2,338.0,0.0,0.0,1
6800,1,82.6,0,0.0,25,243.4666667,0.016,0.024,0
6801,1,0.0,0,0.0,1,74.6,0.1,0.1,0
6802,14,337.58,0,0.0,29,443.5,0.0,0.027027027,0
6803,5,69.9,0,0.0,62,1846.666667,0.006060606,0.018939394,0
6804,3,93.8,0,0.0,40,526.6853968,0.015609756,0.020412311,0
6805,2,76.6,0,0.0,16,368.4666667,0.0,0.021568627,0
6806,1,46.4,0,0.0,2,689.1,0.0,0.016666667,1
6807,1,18.2,0,0.0,44,725.2,0.008888889,0.031111111,1
6808,0,0.0,0,0.0,13,167.5,0.0,0.035897436,0
6809,10,214.7833333,3,30.2,52,1968.942963,0.004166667,0.023015892,1
6810,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6811,3,420.1,2,14.2,32,591.72,0.032432432,0.043745174,0
6812,0,0.0,1,2.0,33,2601.231408,0.005882353,0.011764706,1
6813,0,0.0,0,0.0,5,109.8,0.12,0.16,0
6814,0,0.0,0,0.0,11,1197.8,0.0,0.01,0
6815,6,88.6,0,0.0,4,59.4,0.0,0.028571429,0
6816,1,156.2,0,0.0,3,50.4,0.0,0.0,1
6817,4,264.1333333,1,152.2,47,906.1166667,0.0,0.002614379,0
6818,0,0.0,0,0.0,10,204.6,0.0,0.02,0
6819,0,0.0,0,0.0,258,3637.985674,0.00078125,0.008679315,0
6820,13,255.9159289,0,0.0,255,8467.584379,0.017351104,0.025016422,0
6821,0,0.0,0,0.0,30,1372.455556,0.012903226,0.021505376,0
6822,5,61.4,1,0.0,8,32.1,0.028571429,0.064285714,0
6823,1,12.0,0,0.0,29,919.8995238,0.0,0.017091837,1
6824,19,230.3948365,3,48.3,111,3276.190541,0.0088,0.011027644,0
6825,0,0.0,3,146.0,23,1249.216667,0.015384615,0.029102564,0
6826,1,19.2,0,0.0,11,663.5,0.0,0.0,0
6827,0,0.0,0,0.0,8,198.9,0.0875,0.116666667,0
6828,1,21.2,1,141.0,7,307.8666667,0.0,0.0,0
6829,1,20.2,0,0.0,6,1561.2,0.028571429,0.057142857,0
6830,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6831,11,734.6333333,0,0.0,67,3523.331111,0.002666667,0.012088889,0
6832,0,0.0,0,0.0,45,1387.267857,0.036507937,0.059221273,0
6833,11,104.9733333,2,41.2,27,572.8733333,0.0,0.011111111,0
6834,3,57.5,2,66.13333333,95,2772.278333,0.024722222,0.030104167,0
6835,1,23.2,0,0.0,23,290.0,0.0,0.033333333,0
6836,1,15.2,2,62.6,84,4941.698611,0.017647059,0.038705882,0
6837,0,0.0,2,232.7333333,23,1669.024978,0.0,0.016333333,0
6838,9,132.05,4,137.0,56,1775.89,0.0,0.025520833,0
6839,0,0.0,0,0.0,10,1186.6,0.02,0.08,0
6840,0,0.0,1,7.0,10,672.5142857,0.0,0.018181818,1
6841,3,58.4,0,0.0,12,197.0,0.0,0.028571429,0
6842,5,224.8,0,0.0,30,974.9,0.00625,0.0140625,0
6843,4,49.3,0,0.0,12,524.9692308,0.0,0.0125,0
6844,4,242.8,0,0.0,7,238.6,0.018181818,0.063636364,0
6845,1,56.4,1,7.0,72,2163.569524,0.015492958,0.032253521,0
6846,2,91.65,0,0.0,11,553.3433333,0.015384615,0.023589744,0
6847,0,0.0,0,0.0,24,985.0,0.070833333,0.0875,0
6848,8,86.06190476,2,186.2333333,49,1088.636905,0.015456989,0.029589443,0
6849,6,231.9,0,0.0,8,188.3,0.0,0.014285714,0
6850,4,151.8,0,0.0,10,265.4,0.0,0.007692308,0
6851,0,0.0,1,0.0,43,367.8166667,0.043181818,0.078787879,0
6852,11,1305.114737,4,629.5142857,27,1161.479023,0.009803922,0.022538246,1
6853,0,0.0,0,0.0,18,490.3,0.011111111,0.022222222,0
6854,5,109.4,4,93.6,10,427.0666667,0.0,0.003125,0
6855,4,76.8,0,0.0,59,2050.292399,0.010055755,0.022337803,0
6856,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6857,0,0.0,0,0.0,15,171.8,0.013333333,0.046666667,0
6858,1,6.0,0,0.0,97,1643.365907,0.005666667,0.015870587,0
6859,0,0.0,0,0.0,5,42.2,0.0,0.04,0
6860,3,120.6,3,183.8,85,1813.753466,0.0,0.005699436,0
6861,4,110.5666667,0,0.0,28,1203.72,0.00625,0.0125,0
6862,8,146.6,1,18.2,198,8006.695205,0.002722772,0.01852759,0
6863,5,147.4,0,0.0,12,1226.1,0.022222222,0.037301587,1
6864,3,47.8,0,0.0,33,451.1890072,0.0,0.00240967,0
6865,0,0.0,0,0.0,20,600.3966667,0.023333333,0.04,0
6866,2,37.0,0,0.0,46,3043.916667,0.030434783,0.05,0
6867,0,0.0,0,0.0,2,64.4,0.0,0.1,0
6868,11,213.9722222,4,92.3,86,3908.03349,0.015178571,0.023856289,0
6869,10,1427.025,1,99.8,26,1446.520523,0.019362745,0.025837468,0
6870,14,295.2,3,56.9,80,1242.063095,0.004545455,0.020707071,0
6871,8,196.55,0,0.0,27,422.5333333,0.0,0.009195402,0
6872,2,19.1,0,0.0,8,137.7,0.0,0.01,1
6873,6,32.06666667,0,0.0,41,1921.10307,0.014074074,0.032987654,0
6874,0,0.0,0,0.0,53,952.1598198,0.015839126,0.037802052,0
6875,1,22.2,0,0.0,34,606.2,0.0,0.001388889,0
6876,4,253.15,0,0.0,81,1839.13,0.01468254,0.018380231,0
6877,8,293.0,0,0.0,12,399.0666667,0.003030303,0.010606061,1
6878,3,46.4,0,0.0,8,168.2,0.0,0.033333333,1
6879,0,0.0,0,0.0,9,145.9,0.022222222,0.074074074,0
6880,1,4.0,0,0.0,8,244.0,0.02,0.04,1
6881,1,10.0,0,0.0,14,624.4333333,0.0,0.015238095,0
6882,9,275.74,1,64.4,16,273.7066667,0.0,0.0084,0
6883,5,327.4,0,0.0,86,2806.846825,0.001532567,0.004061303,0
6884,4,183.6,0,0.0,19,457.9,0.0,0.022222222,0
6885,7,132.0,4,256.0666667,125,3674.803673,0.023134328,0.032705748,0
6886,6,101.2,2,438.7,53,1692.694155,0.012068966,0.022197723,0
6887,1,12.6,0,0.0,6,140.7,0.0,0.00952381,1
6888,3,59.5,0,0.0,2,13.1,0.0,0.008333333,0
6889,5,28.58333333,0,0.0,45,649.8632035,0.006122449,0.02755102,0
6890,3,10.0,0,0.0,2,8.0,0.0,0.033333333,1
6891,11,92.10151515,0,0.0,69,2183.007024,0.008552632,0.032956586,0
6892,8,279.28,0,0.0,17,835.4180952,0.0,0.018571429,1
6893,9,410.55,0,0.0,57,2791.060635,0.0,0.006917563,0
6894,4,131.0,0,0.0,30,548.96,0.005882353,0.026470588,1
6895,0,0.0,0,0.0,14,825.3333333,0.0,0.0,1
6896,1,20.2,0,0.0,6,204.4,0.0,0.028571429,0
6897,11,155.6,0,0.0,12,248.6,0.0,0.008823529,0
6898,14,1097.016667,1,291.2,68,4100.255455,0.007631579,0.025614035,0
6899,0,0.0,1,108.8,10,322.3666667,0.0,0.009090909,1
6900,2,253.0666667,1,36.2,67,2568.675541,0.039047619,0.071984127,1
6901,1,5.0,0,0.0,2,15.2,0.0,0.04,0
6902,3,83.6,0,0.0,6,314.4,0.0,0.025,0
6903,1,0.0,0,0.0,24,991.4222222,0.0,0.008333333,1
6904,4,102.2,0,0.0,10,226.4,0.015384615,0.076923077,0
6905,17,96.16060606,5,174.7,75,2549.529127,0.011818182,0.047380485,0
6906,5,176.68,3,249.8,23,700.58,0.014285714,0.019047619,1
6907,1,54.9,0,0.0,4,111.1333333,0.0,0.0,0
6908,0,0.0,2,20.2,11,473.8333333,0.0,0.025,0
6909,1,150.2,1,31.7,7,93.9,0.0,0.005555556,0
6910,1,27.2,0,0.0,91,1596.412698,0.001098901,0.007912088,0
6911,7,257.4,0,0.0,7,244.7333333,0.018181818,0.018181818,0
6912,2,10.77142857,0,0.0,70,2094.138889,0.023611111,0.05224537,0
6913,1,88.7,0,0.0,34,620.13,0.054285714,0.083095238,0
6914,3,251.8142857,2,101.8,37,1722.814286,0.001025641,0.007997558,0
6915,2,119.8,1,22.2,15,643.5,0.0,0.005882353,0
6916,0,0.0,0,0.0,8,316.1333333,0.0,0.05,0
6917,1,9.0,0,0.0,11,269.96,0.0,0.006666667,0
6918,6,287.0,0,0.0,80,5046.056667,0.011084337,0.025771658,0
6919,3,35.4,0,0.0,27,473.0833333,0.0,0.028965517,0
6920,0,0.0,0,0.0,15,340.1,0.0,0.04,0
6921,11,344.1,2,477.6,57,1475.608427,0.01641791,0.030868963,0
6922,0,0.0,0,0.0,15,956.3333333,0.013333333,0.046666667,0
6923,0,0.0,0,0.0,4,0.0,0.2,0.2,0
6924,3,119.0295082,2,696.2,37,1305.527286,0.015384615,0.022135467,1
6925,4,133.8,0,0.0,10,299.5,0.072222222,0.063095238,0
6926,0,0.0,0,0.0,39,706.2,0.074774775,0.09009009,0
6927,5,62.6,0,0.0,15,272.5,0.0,0.011111111,0
6928,0,0.0,0,0.0,48,1510.383333,0.008510638,0.030927052,0
6929,0,0.0,0,0.0,1,0.0,0.2,0.2,0
6930,4,62.0,1,87.6,88,3634.585714,0.00556391,0.035701754,0
6931,0,0.0,0,0.0,64,1298.20326,0.003125,0.017573302,0
6932,2,68.6,0,0.0,10,184.6,0.0,0.016666667,0
6933,10,78.9,0,0.0,15,718.8,0.0,0.015789474,0
6934,5,85.16666667,1,8.0,95,3715.777564,0.01010101,0.011851852,0
6935,1,19.6,0,0.0,0,0.0,0.0,0.088888889,0
6936,14,88.19047619,5,218.65,168,4316.262171,0.003575419,0.018670927,0
6937,4,104.2,0,0.0,19,456.9,0.0,0.0125,0
6938,3,90.6,0,0.0,21,608.3033333,0.0,0.026666667,0
6939,8,456.9,0,0.0,35,1113.783333,0.0,0.012017544,1
6940,0,0.0,0,0.0,14,487.3209524,0.0,0.002380952,1
6941,13,428.0222222,2,11.0,133,10338.67177,0.00027604,0.017657266,0
6942,13,205.7,0,0.0,10,157.1,0.011764706,0.033333333,1
6943,0,0.0,0,0.0,37,565.38,0.024324324,0.054954955,0
6944,5,39.7,0,0.0,14,253.6,0.0,0.018333333,0
6945,1,51.4,0,0.0,41,883.1395238,0.017948718,0.033333333,1
6946,0,0.0,0,0.0,37,2960.971429,0.036936937,0.062012012,0
6947,0,0.0,0,0.0,3,66.4,0.066666667,0.1,0
6948,8,221.33,2,70.6,63,5245.277619,0.002739726,0.020091324,0
6949,3,46.9,0,0.0,26,561.4,0.0,0.007142857,1
6950,9,124.4266667,0,0.0,19,720.6766667,0.0,0.018933333,0
6951,4,82.0,0,0.0,17,269.0,0.034782609,0.046376812,0
6952,0,0.0,0,0.0,60,2072.605556,0.013793103,0.016833856,0
6953,0,0.0,0,0.0,14,199.4904762,0.0,0.0,1
6954,4,31.6,0,0.0,9,1760.7,0.0,0.003333333,0
6955,0,0.0,0,0.0,7,138.8733333,0.0,0.0,1
6956,4,659.5066667,3,92.7,160,2006.59312,0.002453988,0.013361447,0
6957,9,135.1,0,0.0,23,620.0333333,0.022222222,0.030246914,0
6958,6,360.9166667,4,114.2,17,806.65,0.01,0.015,0
6959,16,445.35,0,0.0,103,2091.037588,0.007894737,0.028165804,0
6960,3,49.4,0,0.0,11,285.6,0.0,0.021428571,0
6961,4,76.6,7,89.53333333,87,4131.156044,0.006593407,0.037080939,0
6962,3,37.2,1,0.0,3,14.0,0.0,0.033333333,0
6963,3,53.4,0,0.0,21,216.7,0.0,0.008695652,0
