id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
6942,4.839657,-7.856484,2.797204,5.386002,3.551427,-3.600669,10.753842,-11.191543,-5.81892,-8.416247,-7.275084,-5.163953,4.133706,6.716851,8.112494,3.147237,1.71167,4.571081,-9.215576,6.515284,12.816822,5.008613,5.105474,-11.245241,4.666519,3.839705,3.652718,-8.056877,10.676621,-3.408355
6943,3.91062,0.987779,12.766218,-9.549297,-3.141422,3.405048,7.882775,1.051009,7.309107,5.009301,-3.924758,-2.854065,-12.233115,2.137793,-5.338534,9.691902,-3.561583,-14.996291,3.412808,-17.252045,-7.160203,4.442186,13.242754,5.057448,11.927356,6.216614,2.323835,-0.804095,5.038138,-5.486781
6944,-0.596856,-2.464736,1.855965,2.924002,-8.31932,3.947749,1.729811,7.565921,0.759209,11.390072,0.311106,-0.474551,0.365384,-5.859434,-4.39078,-10.525346,-3.209037,5.664717,12.242163,3.937295,-0.542937,7.459188,7.822164,-3.477481,9.874464,8.020892,9.936877,0.076553,3.786091,-0.292617
6945,5.68952,4.728449,3.891491,4.474027,-1.723522,-2.298368,11.761155,-1.044405,-0.521681,1.560931,8.008613,0.734762,-10.113268,-6.882718,0.207696,4.775249,2.200125,9.558409,8.869777,7.551948,0.445092,3.612062,7.79283,-3.211849,2.504351,4.353025,6.767088,-12.894366,4.701855,7.265302
6946,1.160409,5.15162,5.612541,2.038867,-12.351191,-2.755366,11.619699,13.147215,7.756252,2.15825,6.275338,4.642453,1.024937,-7.059076,4.590771,-4.146505,-8.279049,2.747853,8.10373,-3.406303,-12.217213,-3.192365,8.459632,-4.462872,0.992043,9.362813,13.631837,-5.942424,7.119151,5.409915
6947,-3.353602,0.456246,6.211748,-3.67938,3.323081,1.395172,1.315705,1.53104,-12.982932,2.175661,6.075238,-4.089878,17.801552,3.517963,5.440087,0.519912,1.383935,-3.978466,-8.808655,1.286063,-4.775565,1.898847,-2.019229,-5.580253,-2.407924,-3.51766,6.997074,1.497738,0.638311,13.091314
6948,-1.325464,-6.563231,0.740067,9.242535,-4.236579,-13.433646,7.263009,-3.308288,5.443808,7.269724,4.7751,2.775543,-7.166423,-13.905315,7.046454,-1.076369,1.278439,2.973267,1.575477,10.818003,-3.602758,14.709623,-0.694405,-8.190399,8.943392,4.664224,4.4658,-5.845743,7.228889,12.189791
6949,0.139267,-2.077585,13.049333,6.61577,16.20601,-2.403776,6.728677,-8.084425,-7.838091,-6.178765,-4.468741,0.130448,7.192812,0.931729,4.373581,7.700078,9.342115,4.061421,1.872492,3.141283,1.235243,5.187646,1.066711,-9.140488,1.359915,4.911674,-2.059287,-0.229978,9.439458,4.33634
6950,6.991543,-7.140445,1.574039,5.529568,0.828515,-4.10467,9.967407,-4.262982,-5.553464,-0.19026,0.772791,-8.552445,-6.744379,12.309158,10.865646,5.2324,-7.498767,17.598561,-6.790879,2.133699,0.453955,7.41459,-1.060701,-10.546918,9.39402,10.140278,8.324842,4.71015,0.780185,-4.9618
6951,-9.980246,-5.70203,8.312454,-10.036252,2.074138,-7.15941,1.843323,-0.957324,-2.753982,-1.853109,4.625953,-3.997395,1.160222,4.40864,3.271885,-6.735256,2.254556,-2.849348,-4.764665,0.412147,-2.631764,-0.677618,2.816016,-5.582647,-3.772331,-10.225737,11.90023,1.983296,-5.451826,7.02218
6952,12.615515,13.113694,8.89481,-4.97423,14.845486,7.793724,-1.947434,6.776652,17.858718,8.945173,-6.834519,-10.100112,-5.111429,-2.790327,-8.509957,8.531649,8.2844,-10.438233,7.916867,-0.282618,-0.409309,-7.275348,3.536444,5.370668,5.093718,5.590411,6.756283,-11.848819,5.496911,-2.451743
6953,6.307279,-1.493407,-0.781881,9.707606,1.254292,-5.127202,6.852383,-5.802964,-7.583675,-7.188888,0.814663,-1.112859,5.108565,3.039818,-4.443406,7.504979,12.275368,5.445252,-7.209517,7.492136,0.559146,1.353034,4.192071,-8.660948,6.834104,8.013911,8.434107,-4.359961,1.286723,-12.576543
6954,8.566567,3.728478,10.214751,3.573388,-7.549265,-3.200458,9.944134,10.62415,2.501072,4.776058,12.459375,3.880434,-10.841054,-0.183054,14.783366,-9.698535,-0.418724,-2.218296,-2.719019,0.143949,-6.780676,5.244926,7.952751,0.018461,0.222317,2.285349,5.25402,-5.915844,-0.854402,3.800358
6955,8.134157,7.852457,1.288003,2.31448,-5.934928,-7.528288,7.917981,-6.126913,6.154122,2.806454,5.061197,7.445283,-10.42783,0.105152,4.187601,-6.063132,-9.196929,8.112013,7.196754,2.870322,-3.098876,2.214711,9.117242,-12.302748,4.157629,10.308849,7.787273,-8.968723,5.242336,10.805294
6956,-5.327317,-5.871258,6.197815,-10.331898,-0.926315,2.368909,9.836236,-0.564769,-2.980315,13.675206,4.603168,0.750894,5.766062,1.482523,8.324798,-7.073178,-1.154907,-2.340102,-0.179859,0.565811,-6.79228,7.72154,-2.374282,-3.005433,0.417539,-9.413743,10.171705,6.644145,-3.004629,12.847328
6957,4.984263,4.52323,1.239807,3.908792,-9.13418,-4.865511,1.863278,7.205367,1.258735,5.837651,2.34168,10.45459,2.678955,-11.966018,9.968675,-6.722555,-3.140683,3.000047,7.061408,8.042644,-3.719706,4.46,-0.440578,-7.153463,3.204394,4.866243,-0.649523,-0.54747,2.394979,2.209177
6958,6.23715,-11.837096,4.144726,16.59536,8.41947,-2.383718,8.5624,-7.228514,-6.586311,-7.601483,-9.687458,-8.007095,4.405415,6.3232,-0.216219,3.474514,9.291369,8.800308,-4.4003,6.910207,12.487521,7.137352,-0.888136,-4.599018,4.656423,9.889108,4.201572,-7.844092,6.594722,-4.110808
6959,-3.664474,-7.028083,-0.412149,0.00017,4.690416,-9.869307,5.113946,-4.468585,-5.060627,11.076376,-0.268856,-7.320745,9.093902,3.711852,7.415166,-4.865999,-7.627752,-5.826976,-2.815271,6.321273,-5.609302,-4.167196,1.034234,-6.337148,-3.896403,-8.129528,2.562658,8.44632,-5.402184,8.100283
6960,-1.277285,-11.151552,6.690501,-10.521123,3.545377,-7.524039,-3.952969,-10.964478,-0.61538,-3.140602,3.367179,-7.79567,11.928233,0.323083,-5.898704,-1.24076,-1.834956,-7.84869,-1.327839,5.636257,-6.131392,-9.512174,-12.212657,-2.470529,-15.589246,-3.466456,12.673366,6.018417,-2.53637,5.750221
6961,-6.462574,0.014391,9.165709,-7.097569,8.877979,-9.2874,2.145686,-14.788311,-3.063066,8.829371,5.972883,-8.197879,8.662236,2.745176,3.939254,-0.842332,1.617612,-7.732074,-7.707037,3.41991,-2.822419,-2.088847,-2.911577,2.239781,-9.047674,-14.188392,8.799579,7.925449,-2.239865,5.821044
6962,-4.333186,-11.609486,0.532703,-4.360873,2.831487,-7.167552,4.689961,5.771199,-6.967407,-0.428504,2.447004,0.10001,11.577156,-5.385026,5.403851,-7.740012,-2.083845,-15.964849,3.011794,1.790498,3.641487,-7.662991,-6.578688,1.686583,0.159761,-4.028568,5.3025,8.895062,-1.181651,9.793936
6963,13.156462,1.091617,9.91104,5.299051,1.241383,-9.472255,5.945421,-8.067956,-3.063717,-7.11832,-3.943049,-2.442648,7.994373,-1.45243,8.511358,10.514151,0.863167,9.532189,3.67653,10.728454,4.636467,7.217443,11.157336,-5.90828,2.137629,7.647011,-1.557303,-12.357648,-0.702964,-3.731278
6964,2.70281,-6.067479,3.048992,-1.991166,-2.175659,-5.7488,3.493663,-2.565785,-3.422194,-0.862515,-2.985021,-3.309995,8.491932,12.352197,8.713084,7.920846,-1.025517,1.295111,-8.275023,6.690464,6.89915,5.692746,5.977931,-8.427647,9.696753,2.431102,3.41232,4.365361,1.492933,-6.050161
6965,10.282017,-1.346116,4.442663,-4.3284,5.195406,5.979036,3.644468,0.375844,-1.143899,7.14485,-6.406833,-3.28926,-12.888178,-1.453958,-10.19331,7.121346,2.282174,-5.986897,7.497022,-13.989569,-6.788929,2.291783,8.954796,0.219571,8.013449,4.448491,5.592837,-3.678382,1.869544,-6.730858
6966,5.018283,2.127631,7.992495,8.589118,-0.053253,-8.65993,9.57372,-7.272061,-3.882991,2.088016,-3.633037,-10.645209,12.474844,2.026255,-3.27415,5.391398,3.215831,6.40529,-5.976158,8.363543,9.950817,-1.057866,2.027971,-16.156112,16.239742,-2.115761,2.128308,-8.298484,6.765225,-9.265741
6967,5.451238,0.162706,-1.981126,2.926158,-6.215117,-3.057315,11.627256,1.625309,6.906178,0.954007,5.872388,8.164077,-5.634253,-8.287308,10.535714,-8.769188,-6.777095,0.883077,3.797368,1.339585,-3.779611,13.968565,0.053128,2.852617,6.648335,7.302548,5.133089,-6.019913,2.590455,11.113388
6968,-11.31229,-0.123136,13.344669,4.522237,6.530275,11.001815,6.635108,2.541277,1.662732,8.412633,-6.024198,-8.091931,-4.178046,-4.183311,-6.525208,-5.166933,11.008294,-10.729654,1.490233,2.223275,-2.515343,-0.061888,10.704254,3.575061,11.291016,6.676358,4.757996,-0.485965,4.125782,-3.938911
6969,-8.259291,-1.982274,-6.414508,7.251544,-0.489753,-8.162356,1.982263,-1.540824,-0.291871,2.508667,2.821573,-2.758372,7.032848,3.405067,4.851153,-11.07207,-4.984528,-13.717786,-1.080624,4.756609,-3.246945,-16.287206,-10.152968,-4.195066,-5.162879,-1.474236,-1.160857,9.507568,-9.509788,5.093004
6970,1.580436,-8.402697,5.3994,2.303253,7.972398,-3.898358,6.88433,-12.668819,-3.656228,4.328852,0.576087,-0.154274,-2.115311,6.28814,16.196766,2.037255,-8.461712,-4.222809,-5.078445,7.852156,-4.474925,-7.0933,-4.884146,0.341244,-8.631403,1.151687,-0.466201,4.574588,-7.909726,3.938607
6971,3.386971,10.115174,3.115937,11.284628,-4.456045,-10.05063,3.175322,10.988017,2.795944,4.837167,5.361825,3.308234,-6.478903,-5.001643,2.902267,-6.574288,-7.380928,0.191639,2.62295,4.13168,-8.267298,14.861126,0.807725,1.35022,8.746992,-3.612553,7.590668,-4.299867,7.396427,4.935904
6972,4.800465,-8.222834,4.301751,1.1093,9.617398,-7.969736,-1.812498,-2.507981,0.170891,7.17386,1.921718,-1.663601,8.970171,5.021116,3.583991,-7.906564,-7.956753,-4.808082,-8.709756,2.717422,-4.969877,-3.348365,0.551294,-10.134697,-4.857341,-1.542551,2.485681,0.495024,-11.857642,17.232227
6973,5.451295,-16.582099,6.285865,6.070329,11.132155,-11.917693,0.615644,-5.242348,-13.96957,-8.232536,-6.215671,-2.017988,4.574015,6.540526,12.196907,9.2457,10.624866,-2.889828,3.944488,-1.614238,10.630347,6.552534,2.350052,-10.532519,-1.018164,5.372783,-3.737286,-3.200433,3.264438,-4.012266
6974,-2.597641,-2.781964,5.543494,-0.320461,-1.5905,-9.681535,4.044159,0.45457,-11.399494,0.763427,5.730563,-6.477442,-1.258606,-0.535862,-0.8813,-14.095866,-6.601991,-9.783114,-3.560895,1.051503,1.500691,-7.928457,-5.910293,-18.466909,-7.108543,-4.262716,-0.663919,12.227094,1.349733,2.710012
6975,12.215346,3.621635,3.069399,9.292058,-1.369516,-2.362896,9.471513,-13.380219,-9.521707,-4.384425,-5.676701,-8.248434,4.644447,-0.533085,1.511992,2.568755,2.991772,7.314543,-6.49588,7.256945,1.660242,1.665727,-2.559553,-4.068447,5.508521,-1.79456,5.226703,-5.651726,10.783367,-2.796132
6976,10.139196,8.479596,6.405454,-3.09076,4.085665,0.802722,8.116871,7.326941,8.245557,-2.104195,-8.16021,-6.288073,-11.355548,-5.439948,-6.77251,2.625755,2.634421,-5.821846,3.094963,-6.470611,-3.290961,-8.042874,13.627424,-0.312985,4.196566,0.913249,2.050289,-7.145899,6.348581,-11.906235
6977,6.224131,8.181993,3.708209,-3.495046,4.447473,6.964832,1.850021,6.18095,-1.816725,1.807016,-4.305661,-6.129164,-0.800391,-6.439845,-1.384509,11.695363,-1.719519,-4.122693,7.376873,4.184833,-8.017034,-4.69584,3.063698,10.573643,-2.539788,0.128966,6.857935,-3.869567,8.218035,-2.077956
6978,7.3492,-3.367154,5.692183,5.656692,6.224363,3.394402,0.249704,-18.679845,-5.875155,-8.466885,-5.380016,-1.70378,1.544713,2.964469,6.224546,10.216904,8.768014,-0.906397,-0.754038,5.294096,3.353028,-1.699006,7.079034,-0.330691,-2.726799,1.150594,6.72117,-13.564685,6.188385,-2.823126
6979,-0.217759,-5.617902,-3.250271,10.116633,1.254029,1.037232,4.799744,-3.368639,-6.388774,-3.281762,-2.93488,-4.75886,0.960943,-1.451686,8.7555,4.820082,10.30751,6.280224,-7.452562,9.159737,2.144506,7.612289,8.413022,-6.926385,8.842607,10.020318,8.791471,-6.411715,10.24402,-6.055837
6980,5.585404,-4.223051,-0.538756,2.730368,6.351557,-6.936881,10.976394,-10.768019,-2.682327,0.020169,-2.071315,-7.29202,10.338667,0.543099,6.915257,-0.349048,9.116919,1.032603,-11.199763,2.393822,8.597071,2.325837,12.32961,-5.321093,2.855105,-6.855656,8.704114,-7.464445,10.436949,-9.177794
6981,10.779065,0.002428,5.696839,-1.625365,0.381955,10.047869,6.747242,1.077696,-2.632984,-1.167624,-2.850714,-9.735149,-0.701459,-2.882415,-5.650931,4.169554,0.448192,-6.523715,11.05647,-2.736867,-6.255208,-1.127471,2.740283,-5.562973,4.931707,9.199357,6.871399,-4.82215,7.562152,-3.041843
6982,-4.89026,-6.987656,1.851125,-18.829219,3.505819,-8.87567,0.533249,-8.978367,-5.882367,2.325643,2.343188,-9.89936,5.756187,11.790257,-3.560286,-2.886389,-6.948954,-7.874171,-2.839629,10.764067,-1.591617,-3.484023,-8.318619,3.447303,-10.906412,-5.68344,-0.410969,4.727133,-9.801338,-1.488436
6983,6.840059,7.858181,3.28797,-5.448638,2.303957,4.832757,5.538757,4.412063,5.469663,5.52421,-8.004166,-3.966504,-8.661587,-6.394105,-1.6955,-0.059983,-2.440661,-1.092082,0.926747,-7.722214,-8.573391,0.172519,11.509622,-1.841311,9.523481,6.643235,5.544354,3.115396,5.034276,-4.9218
6984,6.366027,5.927198,3.138597,-6.430881,6.805207,9.187629,-0.241859,4.303899,2.43698,6.47581,-2.817769,-1.008735,-9.011603,-6.448926,-6.216034,4.711866,-1.139036,-6.64529,15.214169,-2.61796,-5.085887,-1.47929,6.149235,7.615203,2.032456,-1.846641,2.45911,-8.933689,6.174956,-6.751148
6985,-9.971921,-5.751075,-5.407799,4.074506,-0.348705,-14.048402,6.521923,0.096298,-5.316406,-1.306808,4.616472,-10.824335,8.147821,1.409724,-0.96747,-8.572158,-8.247497,-9.820565,-2.437108,1.751359,-0.792184,-7.635022,-3.134323,-3.187415,0.317287,-8.010678,-7.069626,5.999998,-4.127041,2.222636
6986,-0.384694,-9.967449,3.85562,-0.670959,-2.260875,-8.325874,4.986881,0.852282,-3.680578,2.501156,-3.758679,-4.97472,1.249723,0.67728,12.826783,-0.957219,-1.261704,-5.50208,-2.324971,-0.293631,-7.399577,0.654021,-11.062071,2.913398,-10.196166,0.667646,2.561687,-1.938018,-10.360387,8.195077
6987,5.319218,-8.69692,5.071675,-0.316522,4.989092,-5.177244,1.263091,-7.477727,0.391866,-8.262166,-0.876558,-4.366933,9.491112,6.158495,11.196011,5.090052,2.72508,8.339338,-6.216159,9.336834,-0.932473,4.10066,9.588801,-6.22579,11.921899,3.752273,9.195452,-5.28002,7.450297,-3.063842
6988,-0.85624,-4.497101,4.855453,-14.062007,-2.685659,-2.211787,5.326227,-14.169722,1.540406,3.833263,3.480603,-6.434861,12.66303,7.427844,-5.412633,-1.131782,-7.102061,-0.565059,-4.652178,8.788866,-11.86914,-6.40027,-7.954677,-8.657273,-10.736506,-5.165166,7.861608,-3.892481,-13.613012,2.740909
6989,-11.823469,3.155581,9.402505,0.209874,6.578564,6.615515,6.925165,-1.991572,-5.759772,9.642599,-1.107198,-15.649071,6.987407,3.529313,5.000588,-0.310383,-4.420768,-10.481107,-8.056472,6.892037,-0.192318,-5.100136,-5.989491,-0.059522,-0.244294,-4.009213,6.553047,7.590274,2.458914,2.174461
6990,-2.056103,-3.575773,9.994249,-3.484041,1.668075,2.962549,5.248882,-4.255055,-9.195926,6.194617,-0.394922,-5.599299,8.447014,8.939223,10.089154,-4.6452,-3.790207,-3.99927,-6.164544,8.009504,-3.149299,-1.630849,-8.629691,-8.691925,-6.473954,2.580728,-4.280704,10.525066,-14.802374,8.342162
6991,2.047049,-5.20356,1.699535,1.427322,-0.605515,-4.046397,7.114358,-7.522191,-6.830859,-10.004467,-0.56197,-4.103141,5.411118,6.368366,-3.506589,5.212811,10.555907,2.006663,1.014745,13.201864,3.450454,-0.052954,15.276495,1.610429,7.834197,7.194876,13.153996,-3.635971,7.172613,-8.497791
6992,0.034983,-7.542814,6.0144,-1.92115,2.845114,-1.860527,3.611477,-0.279335,-3.763195,4.645788,4.009627,0.223504,7.598094,10.562801,8.171894,-6.549325,-2.458864,-2.464948,-0.791056,8.956084,-12.270176,-5.482334,-2.104128,-2.18034,-6.578136,0.838143,-2.182578,-2.025686,-10.368033,3.453678
6993,-7.632536,-6.120084,1.120816,-13.881683,8.711525,-6.588764,3.272379,-1.735784,-9.735435,0.590373,7.444803,-6.310082,5.48301,-4.802438,-4.54931,-12.136274,-11.24569,-3.239868,-4.194023,1.652887,-7.201216,-13.144431,-10.299507,-11.365473,-0.017673,-1.673398,2.623331,5.875838,0.913748,-0.54538
6994,-12.957593,-4.723464,5.79226,-8.699757,2.28107,-5.630043,6.415535,-4.232528,-8.824643,7.311997,11.118099,0.206872,5.220946,9.209557,1.66189,-7.852636,0.734947,-4.962411,-1.150206,9.503589,-1.873316,-8.252879,-3.242176,-4.606958,-7.266303,-5.142761,12.908993,9.504864,-4.443915,4.608419
6995,-5.027285,-6.148121,4.580916,-3.413266,-0.930591,-4.29897,7.353374,-0.363528,-13.682606,9.233561,8.763286,0.235917,4.794874,8.572922,6.976724,-5.535851,-7.493487,-7.555502,-2.823037,-1.500432,-0.037575,-0.904528,-7.646954,-9.921796,-4.268871,-8.997681,7.205925,12.628476,-10.726667,8.259211
6996,9.812256,3.61214,-0.429284,-0.867695,-10.719368,5.228988,-1.702018,4.871222,4.789288,1.212053,2.091663,5.527605,-6.219713,-1.838843,7.898098,-8.975815,-4.737944,3.141433,7.460781,1.131208,-7.416163,6.12375,2.762077,-6.136205,2.042707,-0.935351,5.283619,-1.19593,2.541352,3.445065
6997,5.049653,4.048801,4.868139,1.573837,1.519972,4.638378,4.850983,7.080372,-1.58221,-0.115311,-0.751344,-1.688105,-8.082842,-8.290306,-6.174248,12.235443,6.784448,-7.42418,0.580611,-4.592882,-1.471071,-0.773542,9.430535,1.928019,0.982209,4.399267,5.171513,-10.415609,10.018564,-13.330403
6998,6.895555,8.852977,6.19787,3.91632,0.30866,0.711649,10.541704,4.140365,5.125834,2.519883,2.959661,0.946623,-4.638843,-1.552591,3.496802,-6.718261,-10.128747,3.489041,7.599144,2.341419,-0.156891,6.023311,9.460737,-0.653973,6.999107,14.540316,1.990781,0.793572,-0.32348,4.325889
6999,11.29247,11.125127,6.265407,5.112636,-6.559879,1.378873,5.062819,6.8337,5.102294,6.622121,10.592443,4.857268,-8.762748,-10.556104,6.063073,-6.015377,-8.846347,-5.288041,6.755896,7.909096,-5.315974,2.890085,3.214447,-7.083721,2.762237,-1.003319,2.025128,-5.154568,-1.795919,3.065877
7000,3.392188,3.839532,6.263392,-0.682781,-2.027287,-6.302721,10.330267,7.378709,-1.60624,3.71358,0.878359,12.597689,-4.415852,-5.99589,6.730659,-1.907476,4.680659,14.932299,7.634645,3.84042,-1.679004,9.675032,4.961673,-6.304988,2.094162,11.930261,5.667933,-5.81436,3.751756,2.878006
7001,0.366529,1.611603,-1.753986,-11.907458,4.820625,2.270719,6.219707,2.215383,1.656631,3.895503,-3.622129,-6.218206,2.290439,4.257332,-8.687159,7.848127,2.631032,-6.832896,6.221124,-6.112235,-7.137459,-4.702962,6.824183,8.245346,9.563123,2.095689,7.332924,-3.906446,5.169932,-4.958183
7002,7.728779,-2.722557,14.369568,8.515454,12.54117,3.560478,8.98366,-10.949582,-14.726004,-1.00229,-0.830487,0.453652,0.311425,1.50455,0.725425,5.14639,1.830851,4.430701,-0.800962,5.575729,4.503732,5.359059,-6.106539,-1.991731,2.778331,7.044246,6.125465,-8.071173,7.752261,-4.733349
7003,5.11666,8.799371,0.350652,1.243004,-4.057979,-5.449478,13.057081,-1.316221,8.892679,1.201982,-3.538986,8.328738,-4.591903,-18.143903,-0.890751,-7.506107,-2.70959,2.245023,4.075145,4.812025,-5.243876,10.192883,1.880141,-3.78634,3.466413,1.405368,10.207152,-5.575451,10.314769,6.425579
7004,-1.131014,-10.192725,0.778149,-0.628146,8.348618,-13.445547,7.030778,-3.930852,-3.413987,11.626991,-1.883299,-8.964921,3.169355,9.197085,-0.770362,-5.872631,-3.324778,-6.287025,-10.499005,3.345224,1.070351,-6.129324,-5.31647,-0.189014,-9.346874,-0.783684,17.754091,10.116302,1.307868,5.875055
7005,-7.408011,5.015113,0.992685,-6.461666,-7.265232,-1.575,7.09703,-7.816265,-4.217897,1.065682,5.533398,-13.85348,9.619172,-0.392358,3.698467,-1.86825,1.409523,-6.927636,-5.655933,11.250095,1.048923,-6.269673,-6.991562,1.183342,-12.777678,-8.639113,2.380975,7.397485,-3.945126,3.202705
7006,-1.995668,-7.034542,-0.347031,-7.607052,4.610541,-5.144271,0.713769,-3.88965,0.262764,3.549566,6.010714,0.168282,-0.635725,0.585442,14.627541,0.083344,-0.553348,-6.029063,-4.301639,0.027452,-14.036512,-3.832143,3.726638,3.32354,1.113401,-11.331132,8.126737,2.238505,-4.958507,6.906311
7007,-6.123038,1.418638,0.242227,-0.107358,8.322596,6.800502,5.516892,3.790711,8.622718,15.363148,-7.606289,-7.534015,1.726062,-4.078733,2.098593,4.954036,9.219643,-15.753323,7.449477,-4.584961,-4.291466,-9.84691,4.140664,0.863596,5.884238,8.807645,8.544422,-6.390342,1.182683,-4.958026
7008,3.154031,-7.878722,0.820604,-3.856838,2.170825,-11.782899,3.630275,-11.510479,-3.841485,7.467964,3.919913,-0.874077,5.353048,4.208663,9.476004,-0.980498,-3.978304,-11.017538,-6.546887,5.629364,-7.745986,-3.131742,-10.32205,-2.044278,-6.011538,-4.728083,-0.855984,-1.910573,1.62605,-0.503228
7009,7.804881,5.179247,11.892637,-4.80913,5.681196,6.254767,1.668811,3.374839,1.629754,13.558099,-6.631439,-6.611226,-11.153568,-9.300395,-6.167701,2.348427,4.009657,1.695967,14.787935,-8.092995,-8.170996,-7.290337,3.982493,2.154508,1.70069,5.019041,3.576767,-8.566182,-4.356591,-1.834926
7010,2.351319,3.188678,6.364412,8.091871,0.544889,-3.658663,6.443512,-5.662543,2.290378,1.937019,-3.011084,-5.351078,2.812899,1.748244,9.573351,2.332233,-1.476201,9.449086,-6.820001,-1.250404,-2.714746,1.058044,-0.601083,-9.037665,10.069698,3.169323,9.397879,1.232872,8.712868,-7.469233
7011,-3.587477,-8.619588,-1.209258,1.516944,14.388793,-9.758144,0.516971,-3.67772,-3.467404,5.289987,9.16642,-12.573159,3.795548,3.507715,4.449007,-10.407274,-4.462185,-1.066916,-8.788531,-0.692973,-3.191038,-5.040272,0.80743,3.901956,-1.189984,-8.374834,5.855,14.062381,4.367619,7.14704
7012,2.927242,-0.580603,-4.871913,1.209311,-5.673254,-10.098691,6.945539,12.369851,3.372409,8.591584,9.842868,4.222822,-11.800182,-12.077318,7.087524,-5.098286,7.775813,3.993693,4.93842,2.706742,-7.161539,7.940678,4.53799,-6.758808,-1.793098,2.935308,12.30264,-2.206519,2.948904,4.778518
7013,7.844584,-7.185511,5.412542,9.11686,9.804248,-0.547788,13.711866,4.428229,-3.341509,-2.596823,-6.578428,-3.034553,2.584271,10.335052,0.002198,11.837272,6.840449,3.159675,-0.596513,15.026255,10.773334,8.592241,8.73616,6.600277,9.981706,5.025416,3.794473,-1.867531,4.358411,-11.830089
7014,3.255268,0.002798,4.102286,7.449232,-2.520779,-4.55913,9.785538,8.818045,0.595131,6.343842,-0.998675,3.535282,-4.289812,-1.816847,3.972097,-6.351403,-1.89403,6.406106,2.450811,4.517338,-12.815707,7.349097,12.666852,-4.464363,7.347229,5.032434,1.536691,-5.488124,6.360852,3.242949
7015,10.495411,1.541196,-0.914373,-2.468244,-11.764261,-8.27485,5.414355,10.530794,7.561247,1.424,19.744274,2.670317,-11.915021,-1.225294,5.108636,-6.04767,1.805789,3.522922,-2.687075,3.848581,-5.886312,0.86727,0.622981,-6.968832,-3.571403,5.480888,8.934721,-5.673218,8.358566,8.885863
7016,5.36374,-6.237703,1.291846,11.369708,4.360907,0.040048,4.622761,-4.820543,-10.049816,-7.565669,-4.365026,-2.728897,6.724488,5.504516,11.289302,1.253822,3.3064,12.515965,-1.52623,4.318178,4.995025,7.763102,-6.148107,-8.987484,-0.460794,8.544024,5.849484,-1.029485,3.051517,-4.624253
7017,-2.998913,-6.535215,18.253371,1.199798,2.612447,2.266709,4.529056,-10.015551,-6.577998,3.181552,6.849038,-0.140262,9.380736,4.324402,10.548713,-8.144171,3.632556,-6.832782,-1.61971,8.344295,-1.108601,-3.722184,-9.846081,-2.620953,-8.911232,-2.727786,8.004265,7.020953,-10.960041,12.7524
7018,-5.169459,-8.219585,0.983325,-10.219885,3.851784,-10.431537,7.053603,-2.897241,-9.15366,2.916025,10.719136,-3.827415,4.066756,-0.472082,7.033568,-10.339689,-2.718938,-10.128883,-7.631934,1.473453,-3.74698,-2.818831,-3.348116,0.132612,-3.043026,-8.16666,9.145448,5.91879,-0.88956,4.973179
7019,4.89282,8.710455,5.673479,-1.317232,-4.449416,-4.888076,-0.814485,-2.207015,6.196981,2.115816,10.634991,1.566811,-15.674437,-9.189276,1.217773,-2.736824,0.177909,5.601838,3.028782,6.48135,-6.659172,-0.302966,-2.336557,-13.894538,6.375092,3.46974,3.915719,-5.203827,5.285243,6.168845
7020,-7.146249,-7.403509,8.853012,1.086382,4.837786,1.389724,1.143934,-8.805799,-7.677527,0.161764,4.52435,-5.89425,13.197299,-1.073484,2.875294,-4.853178,-1.823673,-8.00754,-7.138737,2.855388,-8.759202,3.444005,-0.927377,0.458849,-8.724763,-1.974776,-1.859703,2.207513,-5.959917,12.038747
7021,13.059562,6.666588,3.000632,-1.454347,9.778379,4.368327,4.023977,0.064753,5.22135,8.665701,-8.237217,-14.600531,2.412474,-0.771247,-4.580397,2.696155,2.104123,-1.46256,-4.461503,-8.646699,-9.401675,-1.721001,4.627546,15.834387,10.85291,6.657122,9.273049,-3.100991,9.573043,4.986192
7022,1.631742,-1.631284,-4.548533,7.211863,-0.644419,5.269185,11.139643,-3.172146,1.920572,-14.65239,-4.073268,-10.514206,10.229263,4.23027,5.535756,9.963251,10.99078,10.827205,-9.07989,2.92328,-2.247289,-1.75964,17.725574,-11.857347,8.735447,-0.379133,5.688606,-16.642374,11.310831,-7.230155
7023,-4.294614,-14.303134,7.417322,-2.638184,2.885973,-0.550592,7.040198,0.626251,-8.685828,-0.881031,7.0737,-2.876531,2.009592,7.046741,6.814541,-1.548574,-6.622067,3.705207,-5.431322,4.551241,-4.705993,-9.33238,-8.078515,-7.945923,-7.390801,-2.908525,11.267017,0.186763,-7.962082,6.132813
7024,3.697135,4.056789,9.559362,-4.555391,0.112064,-4.278052,4.760273,0.797714,2.230682,6.925835,8.975346,2.723031,-7.369849,-3.998723,2.67278,-2.657596,3.236349,2.102612,9.68387,5.136753,-3.025976,12.493418,8.840901,-14.552925,6.406177,8.227433,5.265566,-2.757169,4.961182,1.052816
